molecule_id,generation_mode,source,isomeric_SMILES,canonical_SMILES,parent_id,experimental_status,created_at,summary_file,reinvent_Score
REV-DE_NOVO-5314,reinvent_de_novo,reinvent4_staged_learning,CCc1ccc2nc(NC(=O)CSc3nnc(N)n3C3CC3)sc2c1,CCc1ccc2nc(NC(=O)CSc3nnc(N)n3C3CC3)sc2c1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5566813
REV-DE_NOVO-5315,reinvent_de_novo,reinvent4_staged_learning,O=C(CCc1cn[nH]c1)NC(=NC(=O)c1ccccn1)N1CCOCC1,O=C(CCc1cn[nH]c1)NC(=NC(=O)c1ccccn1)N1CCOCC1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5913396
REV-DE_NOVO-5316,reinvent_de_novo,reinvent4_staged_learning,CC1(C)OCc2cccc(Nc3ncncc3C(=O)O)c21,CC1(C)OCc2cccc(Nc3ncncc3C(=O)O)c21,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5616458
REV-DE_NOVO-5317,reinvent_de_novo,reinvent4_staged_learning,O=C(Nc1ccncc1CNCc1nc2ccccc2[nH]1)c1ccc(=O)[nH]c1,O=C(Nc1ccncc1CNCc1nc2ccccc2[nH]1)c1ccc(=O)[nH]c1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5923058
REV-DE_NOVO-5318,reinvent_de_novo,reinvent4_staged_learning,CCCc1cc(NC(=O)Cc2ccccc2)ncn1,CCCc1cc(NC(=O)Cc2ccccc2)ncn1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5736931
REV-DE_NOVO-5319,reinvent_de_novo,reinvent4_staged_learning,COCCC(C)NC(=O)c1ccc(NC(=O)[C@H](C)Oc2ccccc2)cc1,COCCC(C)NC(=O)c1ccc(NC(=O)[C@H](C)Oc2ccccc2)cc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.0
REV-DE_NOVO-5320,reinvent_de_novo,reinvent4_staged_learning,N#Cc1cccc(Nc2ccc(NC(=O)c3ccccc3Cl)cc2O)n1,N#Cc1cccc(Nc2ccc(NC(=O)c3ccccc3Cl)cc2O)n1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.7017548
REV-DE_NOVO-5321,reinvent_de_novo,reinvent4_staged_learning,N#Cc1ccn2cc(CNc3ccc([N+](=O)[O-])cc3)nc2c1,N#Cc1ccn2cc(CNc3ccc([N+](=O)[O-])cc3)nc2c1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6424613
REV-DE_NOVO-5322,reinvent_de_novo,reinvent4_staged_learning,O=C(NCc1ccccc1CNC(=O)Nc1ccccc1)Nc1ccccc1,O=C(NCc1ccccc1CNC(=O)Nc1ccccc1)Nc1ccccc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5655923
REV-DE_NOVO-5323,reinvent_de_novo,reinvent4_staged_learning,N#Cc1ccc(OCC(=O)NC(=S)Nc2ccccc2SCc2ccccc2)cc1,N#Cc1ccc(OCC(=O)NC(=S)Nc2ccccc2SCc2ccccc2)cc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6483627
REV-DE_NOVO-5324,reinvent_de_novo,reinvent4_staged_learning,O=C(CS(=O)(=O)N1CCCC[C@@H]1c1ccccc1)NCc1ccccc1,O=C(CS(=O)(=O)N1CCCC[C@@H]1c1ccccc1)NCc1ccccc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5618753
REV-DE_NOVO-5325,reinvent_de_novo,reinvent4_staged_learning,O=C1CC(c2ccc(Cl)cc2)c2ccccc2N1,O=C1CC(c2ccc(Cl)cc2)c2ccccc2N1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.0939381
REV-DE_NOVO-5326,reinvent_de_novo,reinvent4_staged_learning,Nc1ccnc([C@H](NC(=O)c2cccs2)c2cccc(Cl)c2)n1,Nc1ccnc([C@H](NC(=O)c2cccs2)c2cccc(Cl)c2)n1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5872791
REV-DE_NOVO-5327,reinvent_de_novo,reinvent4_staged_learning,CC[C@@H](OC(=O)Cc1ccccc1)C(=O)Nc1ccc(OC(C)=O)cc1,CC[C@@H](OC(=O)Cc1ccccc1)C(=O)Nc1ccc(OC(C)=O)cc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6358925
REV-DE_NOVO-5328,reinvent_de_novo,reinvent4_staged_learning,Cc1cccc([P+](OCOc2ccccc2)(c2ccccc2)c2ccccc2)c1,Cc1cccc([P+](OCOc2ccccc2)(c2ccccc2)c2ccccc2)c1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.020174
REV-DE_NOVO-5329,reinvent_de_novo,reinvent4_staged_learning,C=CCNC(=O)NC(=O)c1ccccc1OCc1ccc(C(=O)O)cc1,C=CCNC(=O)NC(=O)c1ccccc1OCc1ccc(C(=O)O)cc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5805409
REV-DE_NOVO-5330,reinvent_de_novo,reinvent4_staged_learning,COc1cc(N2CCCC2)ccc1NC(=O)COc1ccccc1Cl,COc1cc(N2CCCC2)ccc1NC(=O)COc1ccccc1Cl,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5345262
REV-DE_NOVO-5331,reinvent_de_novo,reinvent4_staged_learning,Nc1ccc(NC(=O)c2ccnc(NCc3ccccc3)c2)cc1F,Nc1ccc(NC(=O)c2ccnc(NCc3ccccc3)c2)cc1F,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5921698
REV-DE_NOVO-5332,reinvent_de_novo,reinvent4_staged_learning,COC[C@H](NC(C)=O)C(=O)Nc1nnnn1Cc1ccccc1,COC[C@H](NC(C)=O)C(=O)Nc1nnnn1Cc1ccccc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5724411
REV-DE_NOVO-5333,reinvent_de_novo,reinvent4_staged_learning,CNc1nc(C)c(C(=O)Nc2cccc(Oc3ccc(Cl)c(C#N)n3)c2)s1,CNc1nc(C)c(C(=O)Nc2cccc(Oc3ccc(Cl)c(C#N)n3)c2)s1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6629541
REV-DE_NOVO-5334,reinvent_de_novo,reinvent4_staged_learning,COc1cncc(CNC(=O)N2CCCC(O)C2)c1,COc1cncc(CNC(=O)N2CCCC(O)C2)c1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.0938314
REV-DE_NOVO-5335,reinvent_de_novo,reinvent4_staged_learning,CCC1(CC(=O)NCCOC)NC(=O)Nc2ccccc21,CCC1(CC(=O)NCCOC)NC(=O)Nc2ccccc21,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.0948575
REV-DE_NOVO-5336,reinvent_de_novo,reinvent4_staged_learning,COCCCNC(=O)CS[C@H](C(=O)Nc1ccccc1F)c1ccccc1,COCCCNC(=O)CS[C@H](C(=O)Nc1ccccc1F)c1ccccc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5618232
REV-DE_NOVO-5337,reinvent_de_novo,reinvent4_staged_learning,CCOc1cccc(CNc2cc(F)ccc2NC(=O)c2ccco2)c1,CCOc1cccc(CNc2cc(F)ccc2NC(=O)c2ccco2)c1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5641531
REV-DE_NOVO-5338,reinvent_de_novo,reinvent4_staged_learning,CCCC(=O)N1CCc2c(sc(NC(=O)c3cn(CCO)nn3)c2C#N)C1,CCCC(=O)N1CCc2c(sc(NC(=O)c3cn(CCO)nn3)c2C#N)C1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6312297
REV-DE_NOVO-5339,reinvent_de_novo,reinvent4_staged_learning,N#CCc1nc(-c2cccc(NC(=O)c3ccc(C#N)o3)c2)cs1,N#CCc1nc(-c2cccc(NC(=O)c3ccc(C#N)o3)c2)cs1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6700047
REV-DE_NOVO-5340,reinvent_de_novo,reinvent4_staged_learning,CCC1(Oc2ccccc2NC=O)CNCCN1C=O,CCC1(Oc2ccccc2NC=O)CNCCN1C=O,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.0940504
REV-DE_NOVO-5341,reinvent_de_novo,reinvent4_staged_learning,COC(=O)CC[C@H](C#N)NC(=O)CN1CCN(c2ccccc2)CC1,COC(=O)CC[C@H](C#N)NC(=O)CN1CCN(c2ccccc2)CC1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6852584
REV-DE_NOVO-5342,reinvent_de_novo,reinvent4_staged_learning,N#CC#Cc1ccccc1C(=O)Nc1cc(F)ccc1[N+](=O)[O-],N#CC#Cc1ccccc1C(=O)Nc1cc(F)ccc1[N+](=O)[O-],NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.0
REV-DE_NOVO-5343,reinvent_de_novo,reinvent4_staged_learning,CS(=O)(=O)Nc1ccccc1C(=O)Nc1cccc(NC(=O)Cc2ccccc2)c1,CS(=O)(=O)Nc1ccccc1C(=O)Nc1cccc(NC(=O)Cc2ccccc2)c1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5897782
REV-DE_NOVO-5344,reinvent_de_novo,reinvent4_staged_learning,CS(=O)(=O)[C@]1(C#N)[C@H]2CC[C@H](O)[C@@H]1CN2,CS(=O)(=O)[C@]1(C#N)[C@H]2CC[C@H](O)[C@@H]1CN2,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6273569
REV-DE_NOVO-5345,reinvent_de_novo,reinvent4_staged_learning,O=C(CNC(=O)CNC(=O)OCC1c2ccccc2-c2ccccc21)NCC(=O)OCc1ccccc1,O=C(CNC(=O)CNC(=O)OCC1c2ccccc2-c2ccccc21)NCC(=O)OCc1ccccc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.660178
REV-DE_NOVO-5346,reinvent_de_novo,reinvent4_staged_learning,CC(C)n1c(CO)nnc1NC(=O)Cc1cccc(N)c1,CC(C)n1c(CO)nnc1NC(=O)Cc1cccc(N)c1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5827337
REV-DE_NOVO-5347,reinvent_de_novo,reinvent4_staged_learning,CCCNc1ncc(F)cc1C(=O)Nc1nccn1CCOC,CCCNc1ncc(F)cc1C(=O)Nc1nccn1CCOC,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5401849
REV-DE_NOVO-5348,reinvent_de_novo,reinvent4_staged_learning,COc1nc(CO)c(Br)c(N(CCC#N)C(=O)CC#N)n1,COc1nc(CO)c(Br)c(N(CCC#N)C(=O)CC#N)n1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6296092
REV-DE_NOVO-5349,reinvent_de_novo,reinvent4_staged_learning,O=C(Nc1ccc(NC(=O)c2ccc3ccccc3n2)cc1Cl)c1ccccc1,O=C(Nc1ccc(NC(=O)c2ccc3ccccc3n2)cc1Cl)c1ccccc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.570401
REV-DE_NOVO-5350,reinvent_de_novo,reinvent4_staged_learning,NS(=O)(=O)c1ccc(CNC(=O)COc2ccccc2NC(=O)c2ccccc2)s1,NS(=O)(=O)c1ccc(CNC(=O)COc2ccccc2NC(=O)c2ccccc2)s1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5821422
REV-DE_NOVO-5351,reinvent_de_novo,reinvent4_staged_learning,O=C(COC(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1)Nc1nccn1Cc1ccccc1,O=C(COC(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1)Nc1nccn1Cc1ccccc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6640869
REV-DE_NOVO-5352,reinvent_de_novo,reinvent4_staged_learning,O=C(COC(=O)c1ccc(-n2ccnc2)cc1)NC(=O)Nc1cc2cccc(O)c2s1,O=C(COC(=O)c1ccc(-n2ccnc2)cc1)NC(=O)Nc1cc2cccc(O)c2s1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.685577
REV-DE_NOVO-5353,reinvent_de_novo,reinvent4_staged_learning,CCCCn1nnnc1C(=O)Nc1ccc(OCc2cccc3ccccc23)cc1,CCCCn1nnnc1C(=O)Nc1ccc(OCc2cccc3ccccc23)cc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5263056
REV-DE_NOVO-5354,reinvent_de_novo,reinvent4_staged_learning,N#Cc1cccc(CCNC(=O)N[C@@H](CO)Cc2ccccc2)c1,N#Cc1cccc(CCNC(=O)N[C@@H](CO)Cc2ccccc2)c1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6659974
REV-DE_NOVO-5355,reinvent_de_novo,reinvent4_staged_learning,Nc1ccc(NC(=O)c2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2)cc1F,Nc1ccc(NC(=O)c2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2)cc1F,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5806074
REV-DE_NOVO-5356,reinvent_de_novo,reinvent4_staged_learning,CCN(CC)C(=O)Cc1cccc(NC(=O)CNc2ccc(OC)cc2)c1,CCN(CC)C(=O)Cc1cccc(NC(=O)CNc2ccc(OC)cc2)c1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5495172
REV-DE_NOVO-5357,reinvent_de_novo,reinvent4_staged_learning,Nc1cccc(NC(=O)CNC(=O)c2cc(-c3ccccc3)on2)c1,Nc1cccc(NC(=O)CNC(=O)c2cc(-c3ccccc3)on2)c1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5916734
REV-DE_NOVO-5358,reinvent_de_novo,reinvent4_staged_learning,CC(=O)Nc1ccc(C(N)=O)cc1NS(=O)(=O)c1ccc(NC(N)=O)cc1,CC(=O)Nc1ccc(C(N)=O)cc1NS(=O)(=O)c1ccc(NC(N)=O)cc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5622008
REV-DE_NOVO-5359,reinvent_de_novo,reinvent4_staged_learning,CC1(C)NC(C#N)(c2c(Cl)cccc2Oc2ccccc2)C(=O)O1,CC1(C)NC(C#N)(c2c(Cl)cccc2Oc2ccccc2)C(=O)O1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.1186714
REV-DE_NOVO-5360,reinvent_de_novo,reinvent4_staged_learning,Nc1ccc(C(=O)OCC(=O)N2CCc3cc(F)ccc32)cc1F,Nc1ccc(C(=O)OCC(=O)N2CCc3cc(F)ccc32)cc1F,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6222837
REV-DE_NOVO-5361,reinvent_de_novo,reinvent4_staged_learning,O=C(CCc1ccccc1)Nc1cccc(O)c1Nc1cccnn1,O=C(CCc1ccccc1)Nc1cccc(O)c1Nc1cccnn1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6041821
REV-DE_NOVO-5362,reinvent_de_novo,reinvent4_staged_learning,NCc1cccc(-c2ccc(NS(=O)(=O)c3ccc(C(F)(F)F)cc3)nc2)c1,NCc1cccc(-c2ccc(NS(=O)(=O)c3ccc(C(F)(F)F)cc3)nc2)c1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5647412
REV-DE_NOVO-5363,reinvent_de_novo,reinvent4_staged_learning,O=C(NCc1cccn(Cc2ccccc2)c1=O)Oc1ccccc1,O=C(NCc1cccn(Cc2ccccc2)c1=O)Oc1ccccc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5642353
REV-DE_NOVO-5364,reinvent_de_novo,reinvent4_staged_learning,NC(=O)NCc1ccc(NC(=O)CNCC2CCOC2)cc1,NC(=O)NCc1ccc(NC(=O)CNCC2CCOC2)cc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.0991529
REV-DE_NOVO-5365,reinvent_de_novo,reinvent4_staged_learning,O=C(COC(=O)COc1ccccc1)Nc1ccc(OCc2ccccc2)cc1,O=C(COC(=O)COc1ccccc1)Nc1ccc(OCc2ccccc2)cc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6531611
REV-DE_NOVO-5366,reinvent_de_novo,reinvent4_staged_learning,O=C1CCc2ccc(NC(=O)[C@H]3CCCN(S(=O)(=O)Cc4ccccc4Cl)C3)cc2N1,O=C1CCc2ccc(NC(=O)[C@H]3CCCN(S(=O)(=O)Cc4ccccc4Cl)C3)cc2N1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.574955
REV-DE_NOVO-5367,reinvent_de_novo,reinvent4_staged_learning,O=C(COC(=O)c1cccc2ccccc12)NCc1cccnc1,O=C(COC(=O)c1cccc2ccccc12)NCc1cccnc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6326596
REV-DE_NOVO-5368,reinvent_de_novo,reinvent4_staged_learning,O=C(CN1CCCc2ccccc21)NC(=O)Nc1ccc2c(c1)CCCO2,O=C(CN1CCCc2ccccc21)NC(=O)Nc1ccc2c(c1)CCCO2,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5576083
REV-DE_NOVO-5369,reinvent_de_novo,reinvent4_staged_learning,C=CC(=O)Nc1ccc(NC=C(C#N)C#N)c(S(=O)(=O)Nc2ccc(F)cc2)c1,C=CC(=O)Nc1ccc(NC=C(C#N)C#N)c(S(=O)(=O)Nc2ccc(F)cc2)c1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6435198
REV-DE_NOVO-5370,reinvent_de_novo,reinvent4_staged_learning,COCCN(C(=O)c1sccc1C#CCO)C(=O)C1CC1,COCCN(C(=O)c1sccc1C#CCO)C(=O)C1CC1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6300161
REV-DE_NOVO-5371,reinvent_de_novo,reinvent4_staged_learning,O=C(CC(=O)Nc1cccc(NC(=O)c2ccco2)c1)Nc1cccnc1,O=C(CC(=O)Nc1cccc(NC(=O)c2ccco2)c1)Nc1cccnc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5872817
REV-DE_NOVO-5372,reinvent_de_novo,reinvent4_staged_learning,O=C(CNCCc1ccccc1)Nc1ccc(OCc2ccccc2)cc1,O=C(CNCCc1ccccc1)Nc1ccc(OCc2ccccc2)cc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5738535
REV-DE_NOVO-5373,reinvent_de_novo,reinvent4_staged_learning,Nc1cc(F)ccc1OCC(=O)Nc1ccccc1Cl,Nc1cc(F)ccc1OCC(=O)Nc1ccccc1Cl,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.0
REV-DE_NOVO-5374,reinvent_de_novo,reinvent4_staged_learning,O=C(COC(=O)/C=C/c1ccccc1)Nc1ccccc1C(=O)Nc1ccccc1,O=C(COC(=O)/C=C/c1ccccc1)Nc1ccccc1C(=O)Nc1ccccc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6471305
REV-DE_NOVO-5375,reinvent_de_novo,reinvent4_staged_learning,N#Cc1ccc(NC(=O)c2ccccc2-n2nncc2C#N)cc1F,N#Cc1ccc(NC(=O)c2ccccc2-n2nncc2C#N)cc1F,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6762669
REV-DE_NOVO-5376,reinvent_de_novo,reinvent4_staged_learning,N#Cc1cccc(NC(=O)Nc2cccc(-c3cc(Oc4ccccc4)ncn3)c2)c1,N#Cc1cccc(NC(=O)Nc2cccc(-c3cc(Oc4ccccc4)ncn3)c2)c1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6660234
REV-DE_NOVO-5377,reinvent_de_novo,reinvent4_staged_learning,O=[N+]([O-])c1cccc(S(=O)(=O)Nc2ccc(Nc3ccccc3Cl)nc2)c1,O=[N+]([O-])c1cccc(S(=O)(=O)Nc2ccc(Nc3ccccc3Cl)nc2)c1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5607725
REV-DE_NOVO-5378,reinvent_de_novo,reinvent4_staged_learning,Cc1ccc(NC(=O)CNC(=O)NCC#Cc2ccccc2F)nc1,Cc1ccc(NC(=O)CNC(=O)NCC#Cc2ccccc2F)nc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6648002
REV-DE_NOVO-5379,reinvent_de_novo,reinvent4_staged_learning,C[C@H](OC(=O)c1ccc([N+](=O)[O-])cc1N)C(=O)NNC(=O)c1ccccc1,C[C@H](OC(=O)c1ccc([N+](=O)[O-])cc1N)C(=O)NNC(=O)c1ccccc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.0
REV-DE_NOVO-5380,reinvent_de_novo,reinvent4_staged_learning,CC(=O)Nc1ccc(OC(=O)c2cc(-c3ccc4c(c3)OCO4)no2)cc1,CC(=O)Nc1ccc(OC(=O)c2cc(-c3ccc4c(c3)OCO4)no2)cc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5509105
REV-DE_NOVO-5381,reinvent_de_novo,reinvent4_staged_learning,N#Cc1ccc(C(=O)NCCCC(=O)NCCc2ccccc2)cc1,N#Cc1ccc(C(=O)NCCCC(=O)NCCc2ccccc2)cc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6566835
REV-DE_NOVO-5382,reinvent_de_novo,reinvent4_staged_learning,Cc1ccccc1CNc1ccc(NC(=O)c2ccco2)nn1,Cc1ccccc1CNc1ccc(NC(=O)c2ccco2)nn1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5730654
REV-DE_NOVO-5383,reinvent_de_novo,reinvent4_staged_learning,N#Cc1cc(-c2ccccc2NC(=O)c2c(N)cccc2O)ccc1F,N#Cc1cc(-c2ccccc2NC(=O)c2c(N)cccc2O)ccc1F,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.7001306
REV-DE_NOVO-5384,reinvent_de_novo,reinvent4_staged_learning,O=C(CNCc1ccccc1)Nc1ncc(Br)cc1Cl,O=C(CNCc1ccccc1)Nc1ncc(Br)cc1Cl,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6695928
REV-DE_NOVO-5385,reinvent_de_novo,reinvent4_staged_learning,CCOC(=O)CS(=O)(=O)CC(=O)Nc1cccc(NC(=O)c2ccco2)c1,CCOC(=O)CS(=O)(=O)CC(=O)Nc1cccc(NC(=O)c2ccco2)c1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6644758
REV-DE_NOVO-5386,reinvent_de_novo,reinvent4_staged_learning,CNc1ccn(Cc2ccc(C)c(C#N)c2)c(=O)n1,CNc1ccn(Cc2ccc(C)c(C#N)c2)c(=O)n1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6468328
REV-DE_NOVO-5387,reinvent_de_novo,reinvent4_staged_learning,O=C(Nc1ccccc1)c1ccc(NCc2cccc(Cl)c2)nc1,O=C(Nc1ccccc1)c1ccc(NCc2cccc(Cl)c2)nc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5807349
REV-DE_NOVO-5388,reinvent_de_novo,reinvent4_staged_learning,FC(F)n1nccc1CNCc1nc(C2CNC2)no1,FC(F)n1nccc1CNCc1nc(C2CNC2)no1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5567729
REV-DE_NOVO-5389,reinvent_de_novo,reinvent4_staged_learning,Cn1nc(C(=O)NCCO)c(Nc2nonc2COCC(N)=O)c1N,Cn1nc(C(=O)NCCO)c(Nc2nonc2COCC(N)=O)c1N,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5691175
REV-DE_NOVO-5390,reinvent_de_novo,reinvent4_staged_learning,COc1ccccc1C(=O)Nc1ccc(OC)c(S(=O)(=O)Nc2ccccc2)c1,COc1ccccc1C(=O)Nc1ccc(OC)c(S(=O)(=O)Nc2ccccc2)c1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5680647
REV-DE_NOVO-5391,reinvent_de_novo,reinvent4_staged_learning,O=C(Nc1ccc2cnc(Nc3ccc(Cl)cc3)nc2c1)[C@H]1CCCO1,O=C(Nc1ccc2cnc(Nc3ccc(Cl)cc3)nc2c1)[C@H]1CCCO1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5429326
REV-DE_NOVO-5392,reinvent_de_novo,reinvent4_staged_learning,Nc1nc(COC(=O)CCC(=O)c2ccc(Cl)cc2)nc(Nc2ccccc2)n1,Nc1nc(COC(=O)CCC(=O)c2ccc(Cl)cc2)nc(Nc2ccccc2)n1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6380503
REV-DE_NOVO-5393,reinvent_de_novo,reinvent4_staged_learning,O=C(Cc1ccccc1)Nc1ccccc1C(=O)NCc1nc(-c2ccccn2)no1,O=C(Cc1ccccc1)Nc1ccccc1C(=O)NCc1nc(-c2ccccn2)no1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5941553
REV-DE_NOVO-5394,reinvent_de_novo,reinvent4_staged_learning,COc1ccc(C(=O)/C(=C(\C)O)c2cnccn2)cc1OC,COc1ccc(C(=O)/C(=C(\C)O)c2cnccn2)cc1OC,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.0197765
REV-DE_NOVO-5395,reinvent_de_novo,reinvent4_staged_learning,CN=C(NCCCO)NCCC(=O)Nc1cccc(NCc2ccccc2)c1,CN=C(NCCCO)NCCC(=O)Nc1cccc(NCc2ccccc2)c1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5826106
REV-DE_NOVO-5396,reinvent_de_novo,reinvent4_staged_learning,Nc1c(C(=O)OCC(=O)Nc2cccc(Cl)n2)cccc1[N+](=O)[O-],Nc1c(C(=O)OCC(=O)Nc2cccc(Cl)n2)cccc1[N+](=O)[O-],NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6283421
REV-DE_NOVO-5397,reinvent_de_novo,reinvent4_staged_learning,C[C@H](Oc1ccccc1)C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,C[C@H](Oc1ccccc1)C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5476495
REV-DE_NOVO-5398,reinvent_de_novo,reinvent4_staged_learning,O=C(Nc1ccc(-c2cc(-c3ccnc(NCCCO)c3)ccn2)cc1)c1ccco1,O=C(Nc1ccc(-c2cc(-c3ccnc(NCCCO)c3)ccn2)cc1)c1ccco1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.5977809
REV-DE_NOVO-5399,reinvent_de_novo,reinvent4_staged_learning,C#CCOc1cc(/C(C#N)=C(/N)C(=O)Nc2ccccc2)ccc1NC(=O)Nc1ccccc1,C#CCOc1cc(/C(C#N)=C(/N)C(=O)Nc2ccccc2)ccc1NC(=O)Nc1ccccc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6859137
REV-DE_NOVO-5400,reinvent_de_novo,reinvent4_staged_learning,C#CCOc1ccc(CN=C(NC(=O)c2ccccc2)NC(=O)c2ccc(C#N)cc2)cc1,C#CCOc1ccc(CN=C(NC(=O)c2ccccc2)NC(=O)c2ccc(C#N)cc2)cc1,NA,untested,2026-09-10T23:15:27Z,de_novo_1.csv,0.6960762
